country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Australia,AUS,2021-03-11,125000.0,125000.0,,18800.0,9142.0,0.49,0.49,,359.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,2021-03-12,135103.0,135103.0,,10103.0,9034.0,0.53,0.53,,354.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,2021-03-13,159294.0,159294.0,,24191.0,11765.0,0.62,0.62,,461.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,2021-03-14,162551.0,,,3257.0,11601.0,0.64,,,455.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,2021-03-15,164781.0,,,2230.0,11202.0,0.65,,,439.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,2021-03-16,182437.0,,,17656.0,12504.0,0.72,,,490.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,2021-03-17,203557.0,,,21120.0,13908.0,0.8,,,545.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,2021-03-18,226057.0,,,22500.0,14437.0,0.89,,,566.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,2021-03-19,240754.0,,,14697.0,15093.0,0.94,,,592.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,2021-03-20,253831.0,,,13077.0,13505.0,1.0,,,530.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,2021-03-21,257019.0,,,3188.0,13495.0,1.01,,,529.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,2021-03-22,282184.0,,,25165.0,16772.0,1.11,,,658.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,2021-03-23,307525.0,,,25341.0,17870.0,1.21,,,701.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,2021-03-24,355254.0,,,47729.0,21671.0,1.39,,,850.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,2021-03-25,408410.0,,,53156.0,26050.0,1.6,,,1022.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,2021-03-26,460155.0,,,51745.0,31343.0,1.8,,,1229.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,2021-03-27,506465.0,,,46310.0,36091.0,1.99,,,1415.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,2021-03-28,511520.0,,,5055.0,36357.0,2.01,,,1426.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,2021-03-29,541761.0,,,30241.0,37082.0,2.12,,,1454.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,2021-03-30,597523.0,,,55762.0,41428.0,2.34,,,1625.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,2021-03-31,670349.0,,,72826.0,45014.0,2.63,,,1765.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,2021-04-01,744328.0,,,73979.0,47988.0,2.92,,,1882.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,2021-04-02,823611.0,,,79283.0,51922.0,3.23,,,2036.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,2021-04-03,828416.0,,,4805.0,45993.0,3.25,,,1804.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,2021-04-04,843182.0,,,14766.0,47380.0,3.31,,,1858.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,2021-04-05,844309.0,,,1127.0,43221.0,3.31,,,1695.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,2021-04-06,854983.0,,,10674.0,36780.0,3.35,,,1442.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,2021-04-07,920334.0,,,65351.0,35712.0,3.61,,,1400.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Australia,AUS,2021-04-08,996145.0,,,75811.0,35974.0,3.91,,,1411.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations
Austria,AUT,2020-12-27,731.0,731.0,,,,0.01,0.01,,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2020-12-28,2025.0,2025.0,,1294.0,1294.0,0.02,0.02,,144.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2020-12-29,3643.0,3643.0,,1618.0,1456.0,0.04,0.04,,162.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2020-12-30,4991.0,4991.0,,1348.0,1420.0,0.06,0.06,,158.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2020-12-31,4999.0,4999.0,,8.0,1067.0,0.06,0.06,,118.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-01-01,5002.0,5002.0,,3.0,854.0,0.06,0.06,,95.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-01-02,5008.0,5008.0,,6.0,713.0,0.06,0.06,,79.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-01-03,5009.0,5009.0,,1.0,611.0,0.06,0.06,,68.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-01-04,5124.0,5124.0,,115.0,443.0,0.06,0.06,,49.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-01-05,6914.0,6914.0,,1790.0,467.0,0.08,0.08,,52.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-01-06,7746.0,7746.0,,832.0,394.0,0.09,0.09,,44.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-01-07,10920.0,10920.0,,3174.0,846.0,0.12,0.12,,94.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-01-08,23854.0,23854.0,,12934.0,2693.0,0.26,0.26,,299.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-01-09,28249.0,28249.0,,4395.0,3320.0,0.31,0.31,,369.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-01-10,30460.0,30460.0,,2211.0,3636.0,0.34,0.34,,404.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-01-11,36060.0,36060.0,,5600.0,4419.0,0.4,0.4,,491.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-01-12,50543.0,50543.0,,14483.0,6233.0,0.56,0.56,,692.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-01-13,65720.0,65720.0,,15177.0,8282.0,0.73,0.73,,920.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-01-14,82220.0,82220.0,,16500.0,10186.0,0.91,0.91,,1131.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-01-15,100149.0,100146.0,3.0,17929.0,10899.0,1.11,1.11,0.0,1210.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-01-16,106901.0,106889.0,12.0,6752.0,11236.0,1.19,1.19,0.0,1248.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-01-17,112579.0,112207.0,372.0,5678.0,11731.0,1.25,1.25,0.0,1303.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-01-18,123945.0,122684.0,1261.0,11366.0,12555.0,1.38,1.36,0.01,1394.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-01-19,149692.0,146984.0,2708.0,25747.0,14164.0,1.66,1.63,0.03,1573.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-01-20,173121.0,169128.0,3993.0,23429.0,15343.0,1.92,1.88,0.04,1704.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-01-21,192725.0,188568.0,4157.0,19604.0,15786.0,2.14,2.09,0.05,1753.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-01-22,204369.0,199630.0,4739.0,11644.0,14889.0,2.27,2.22,0.05,1653.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-01-23,207484.0,202743.0,4741.0,3115.0,14369.0,2.3,2.25,0.05,1595.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-01-24,208722.0,203979.0,4743.0,1238.0,13735.0,2.32,2.26,0.05,1525.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-01-25,210209.0,205359.0,4850.0,1487.0,12323.0,2.33,2.28,0.05,1368.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-01-26,218674.0,212935.0,5739.0,8465.0,9855.0,2.43,2.36,0.06,1094.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-01-27,226656.0,220398.0,6258.0,7982.0,7648.0,2.52,2.45,0.07,849.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-01-28,236461.0,227578.0,8883.0,9805.0,6248.0,2.63,2.53,0.1,694.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-01-29,251377.0,232886.0,18491.0,14916.0,6715.0,2.79,2.59,0.21,746.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-01-30,255042.0,234214.0,20828.0,3665.0,6794.0,2.83,2.6,0.23,754.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-01-31,256393.0,234568.0,21825.0,1351.0,6810.0,2.85,2.6,0.24,756.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-01,261009.0,236140.0,24869.0,4616.0,7257.0,2.9,2.62,0.28,806.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-02,278049.0,239254.0,38795.0,17040.0,8482.0,3.09,2.66,0.43,942.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-03,295754.0,242454.0,53300.0,17705.0,9871.0,3.28,2.69,0.59,1096.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-04,315771.0,245409.0,70362.0,20017.0,11330.0,3.51,2.72,0.78,1258.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-05,336565.0,249473.0,87092.0,20794.0,12170.0,3.74,2.77,0.97,1351.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-06,345520.0,252213.0,93307.0,8955.0,12925.0,3.84,2.8,1.04,1435.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-07,350506.0,252815.0,97691.0,4986.0,13445.0,3.89,2.81,1.08,1493.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-08,360082.0,254846.0,105236.0,9576.0,14153.0,4.0,2.83,1.17,1571.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-09,379149.0,257664.0,121485.0,19067.0,14443.0,4.21,2.86,1.35,1604.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-10,400732.0,261189.0,139543.0,21583.0,14997.0,4.45,2.9,1.55,1665.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-11,424858.0,266395.0,158463.0,24126.0,15584.0,4.72,2.96,1.76,1730.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-12,451268.0,274675.0,176593.0,26410.0,16386.0,5.01,3.05,1.96,1819.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-13,461568.0,279909.0,181659.0,10300.0,16578.0,5.12,3.11,2.02,1841.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-14,463577.0,280361.0,183216.0,2009.0,16153.0,5.15,3.11,2.03,1794.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-15,470660.0,284258.0,186402.0,7083.0,15797.0,5.23,3.16,2.07,1754.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-16,485047.0,291196.0,193851.0,14387.0,15128.0,5.39,3.23,2.15,1680.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-17,504286.0,300893.0,203393.0,19239.0,14793.0,5.6,3.34,2.26,1642.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-18,523770.0,312450.0,211320.0,19484.0,14130.0,5.82,3.47,2.35,1569.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-19,545001.0,325291.0,219710.0,21231.0,13390.0,6.05,3.61,2.44,1487.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-20,557896.0,336489.0,221407.0,12895.0,13761.0,6.19,3.74,2.46,1528.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-21,563785.0,341997.0,221788.0,5889.0,14315.0,6.26,3.8,2.46,1589.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-22,570667.0,347065.0,223602.0,6882.0,14287.0,6.34,3.85,2.48,1586.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-23,585264.0,357245.0,228019.0,14597.0,14317.0,6.5,3.97,2.53,1590.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-24,604810.0,373377.0,231433.0,19546.0,14361.0,6.72,4.15,2.57,1595.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-25,624549.0,389586.0,234963.0,19739.0,14397.0,6.93,4.33,2.61,1599.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-26,652936.0,413301.0,239635.0,28387.0,15419.0,7.25,4.59,2.66,1712.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-27,677480.0,435898.0,241582.0,24544.0,17083.0,7.52,4.84,2.68,1897.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-28,687662.0,445638.0,242024.0,10182.0,17697.0,7.64,4.95,2.69,1965.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-01,696245.0,453376.0,242869.0,8583.0,17940.0,7.73,5.03,2.7,1992.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-02,721177.0,476003.0,245174.0,24932.0,19416.0,8.01,5.29,2.72,2156.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-03,748702.0,501199.0,247503.0,27525.0,20556.0,8.31,5.56,2.75,2282.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-04,775387.0,525145.0,250242.0,26685.0,21548.0,8.61,5.83,2.78,2393.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-05,811382.0,558237.0,253145.0,35995.0,22635.0,9.01,6.2,2.81,2513.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-06,839197.0,583580.0,255617.0,27815.0,23102.0,9.32,6.48,2.84,2565.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-07,851006.0,594752.0,256254.0,11809.0,23335.0,9.45,6.6,2.85,2591.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-08,862410.0,604790.0,257620.0,11404.0,23738.0,9.58,6.72,2.86,2636.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-09,890372.0,629302.0,261070.0,27962.0,24171.0,9.89,6.99,2.9,2684.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-10,918998.0,653457.0,265541.0,28626.0,24328.0,10.2,7.26,2.95,2701.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-11,963311.0,692387.0,270924.0,44313.0,26846.0,10.7,7.69,3.01,2981.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-12,1020386.0,744158.0,276228.0,57075.0,29858.0,11.33,8.26,3.07,3315.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-13,1071597.0,789670.0,281927.0,51211.0,33200.0,11.9,8.77,3.13,3686.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-14,1100982.0,814925.0,286057.0,29385.0,35711.0,12.22,9.05,3.18,3965.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-15,1121555.0,833242.0,288313.0,20573.0,37021.0,12.45,9.25,3.2,4111.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-16,1149486.0,854954.0,294532.0,27931.0,37016.0,12.76,9.49,3.27,4110.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-17,1182753.0,880324.0,302429.0,33267.0,37679.0,13.13,9.77,3.36,4184.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-18,1217030.0,906664.0,310366.0,34277.0,36246.0,13.51,10.07,3.45,4024.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-19,1269218.0,950548.0,318670.0,52188.0,35547.0,14.09,10.55,3.54,3947.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-20,1315567.0,987474.0,328093.0,46349.0,34853.0,14.61,10.96,3.64,3870.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-21,1330891.0,998992.0,331899.0,15324.0,32844.0,14.78,11.09,3.69,3647.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-22,1346457.0,1012089.0,334368.0,15566.0,32129.0,14.95,11.24,3.71,3567.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-23,1380621.0,1030436.0,350185.0,34164.0,33019.0,15.33,11.44,3.89,3666.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-24,1418852.0,1051336.0,367516.0,38231.0,33728.0,15.75,11.67,4.08,3745.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-25,1463424.0,1080023.0,383401.0,44572.0,35199.0,16.25,11.99,4.26,3908.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-26,1512704.0,1111334.0,401370.0,49280.0,34784.0,16.8,12.34,4.46,3862.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-27,1552740.0,1136900.0,415840.0,40036.0,33882.0,17.24,12.62,4.62,3762.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-28,1567008.0,1146605.0,420403.0,14268.0,33731.0,17.4,12.73,4.67,3745.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
